,label,speed
325,1,"[58, 55, 54, 53, 52, 51, 48, 47, 39, 28, 24, 10]"
326,1,"[55, 52, 53, 53, 53, 53, 49, 42, 39, 38, 26, 14]"
327,1,"[27, 26, 27, 28, 36, 29, 23, 18, 17, 15, 16, 15]"
328,1,"[53, 51, 52, 51, 50, 49, 46, 45, 36, 30, 31, 12]"
329,1,"[56, 55, 55, 54, 55, 52, 50, 47, 35, 26, 13, 10]"
330,1,"[55, 53, 54, 55, 52, 52, 50, 49, 46, 38, 25, 12]"
331,1,"[30, 29, 37, 40, 37, 34, 29, 23, 26, 19, 15, 14]"
332,1,"[51, 57, 55, 54, 54, 54, 51, 48, 45, 32, 22, 12]"
333,1,"[14, 16, 18, 14, 15, 17, 11, 14, 22, 27, 20, 11]"
334,1,"[53, 55, 54, 54, 55, 55, 53, 51, 48, 40, 25, 12]"
335,1,"[12, 10, 12, 13, 14, 20, 23, 25, 24, 20, 12, 12]"
336,1,"[37, 39, 37, 33, 36, 35, 25, 21, 15, 13, 11, 10]"
337,1,"[46, 44, 44, 41, 36, 35, 26, 18, 17, 17, 15, 13]"
338,1,"[18, 21, 25, 27, 31, 34, 32, 30, 21, 14, 13, 12]"
339,1,"[19, 14, 18, 18, 18, 19, 20, 22, 24, 20, 16, 10]"
340,1,"[32, 32, 22, 17, 26, 30, 28, 25, 19, 14, 10, 10]"
341,1,"[49, 54, 51, 54, 54, 54, 54, 52, 51, 46, 37, 18]"
342,1,"[46, 47, 45, 46, 45, 45, 41, 35, 31, 28, 21, 15]"
343,1,"[21, 22, 27, 28, 32, 32, 23, 19, 15, 14, 12, 11]"
344,1,"[51, 51, 52, 52, 50, 52, 51, 50, 47, 37, 22, 16]"
345,1,"[54, 54, 54, 52, 50, 46, 38, 22, 14, 12, 11, 11]"
346,1,"[53, 52, 54, 55, 53, 49, 45, 33, 26, 13, 10, 10]"
347,1,"[55, 53, 53, 47, 35, 29, 19, 14, 11, 10, 11, 11]"
348,1,"[20, 23, 23, 20, 19, 25, 27, 28, 28, 24, 24, 17]"
349,1,"[56, 53, 52, 55, 55, 53, 54, 53, 46, 28, 17, 10]"
350,1,"[56, 55, 55, 53, 54, 50, 47, 37, 26, 12, 12, 10]"
351,1,"[56, 57, 55, 54, 54, 50, 39, 23, 19, 14, 11, 12]"
352,1,"[54, 55, 56, 54, 49, 48, 45, 37, 26, 23, 24, 20]"
353,1,"[56, 54, 53, 52, 52, 49, 43, 35, 26, 23, 20, 15]"
354,1,"[22, 24, 28, 28, 30, 25, 18, 20, 17, 15, 13, 12]"
355,1,"[41, 41, 37, 35, 31, 23, 20, 19, 17, 13, 12, 10]"
356,1,"[31, 30, 28, 26, 24, 20, 19, 16, 13, 13, 12, 10]"
357,1,"[47, 44, 43, 42, 37, 29, 26, 22, 15, 13, 11, 10]"
358,1,"[17, 19, 18, 18, 15, 15, 12, 11, 10, 10, 10, 10]"
359,1,"[34, 35, 36, 35, 33, 34, 32, 29, 24, 12, 13, 10]"
360,1,"[46, 46, 44, 45, 44, 45, 40, 36, 31, 26, 22, 17]"
361,1,"[14, 17, 17, 17, 15, 13, 14, 15, 15, 12, 11, 11]"
362,1,"[21, 19, 16, 15, 13, 16, 17, 17, 16, 13, 13, 10]"
363,1,"[40, 45, 42, 44, 44, 42, 35, 31, 34, 35, 25, 10]"
364,1,"[36, 36, 37, 37, 38, 38, 35, 35, 35, 37, 16, 10]"
365,1,"[29, 35, 35, 35, 35, 35, 36, 36, 36, 33, 34, 24]"
366,1,"[35, 34, 33, 35, 30, 28, 31, 28, 31, 29, 24, 14]"
367,1,"[32, 36, 35, 39, 34, 35, 33, 34, 36, 35, 33, 13]"
368,1,"[35, 34, 34, 35, 30, 31, 35, 35, 32, 34, 34, 17]"
369,1,"[32, 29, 30, 33, 34, 27, 26, 38, 38, 37, 34, 14]"
370,1,"[38, 36, 37, 35, 36, 35, 34, 37, 32, 31, 27, 12]"
371,1,"[27, 32, 32, 31, 29, 33, 36, 34, 29, 21, 34, 10]"
372,1,"[22, 33, 37, 38, 40, 39, 35, 37, 36, 36, 37, 13]"
373,1,"[36, 35, 34, 35, 34, 35, 23, 31, 34, 31, 35, 27]"
374,1,"[37, 35, 30, 30, 34, 33, 33, 32, 34, 32, 30, 25]"
375,1,"[20, 21, 19, 15, 20, 21, 18, 19, 17, 16, 13, 11]"
376,1,"[21, 21, 20, 16, 16, 16, 18, 17, 15, 10, 11, 10]"
377,1,"[22, 22, 19, 15, 15, 17, 18, 13, 15, 12, 11, 10]"
378,1,"[18, 16, 17, 16, 17, 19, 17, 16, 16, 16, 14, 13]"
379,1,"[24, 22, 21, 22, 18, 19, 20, 19, 20, 20, 21, 19]"
380,1,"[14, 12, 12, 11, 12, 15, 11, 13, 12, 10, 11, 10]"
381,1,"[19, 17, 14, 11, 10, 13, 15, 14, 13, 14, 12, 11]"
382,1,"[26, 22, 26, 24, 24, 24, 24, 21, 16, 16, 12, 11]"
383,1,"[22, 19, 19, 18, 19, 21, 20, 21, 20, 20, 14, 10]"
384,1,"[34, 40, 40, 37, 39, 31, 33, 29, 19, 21, 31, 13]"
385,1,"[31, 32, 30, 29, 35, 37, 15, 34, 25, 39, 27, 14]"
386,1,"[33, 30, 25, 36, 20, 32, 33, 30, 30, 34, 23, 25]"
387,1,"[44, 39, 49, 47, 39, 39, 47, 49, 40, 46, 39, 29]"
388,1,"[36, 32, 34, 29, 28, 21, 14, 30, 32, 33, 37, 30]"
389,1,"[41, 39, 41, 36, 17, 43, 38, 39, 36, 20, 21, 16]"
390,1,"[30, 32, 35, 33, 31, 37, 21, 20, 33, 37, 32, 21]"
391,1,"[33, 35, 31, 31, 33, 35, 38, 37, 27, 37, 22, 10]"
392,1,"[36, 34, 34, 33, 35, 37, 31, 35, 14, 15, 18, 12]"
393,1,"[35, 38, 41, 38, 38, 42, 39, 38, 42, 39, 37, 20]"
394,1,"[37, 36, 34, 37, 33, 30, 35, 36, 38, 22, 26, 37]"
395,1,"[37, 32, 30, 32, 27, 34, 15, 19, 17, 13, 18, 16]"
396,1,"[33, 32, 35, 31, 30, 30, 33, 24, 22, 32, 13, 17]"
397,1,"[36, 36, 36, 32, 30, 32, 32, 28, 22, 18, 17, 20]"
398,1,"[11, 13, 25, 16, 21, 15, 20, 11, 13, 18, 15, 10]"
399,1,"[33, 32, 31, 22, 16, 25, 21, 18, 13, 13, 18, 16]"
400,1,"[11, 10, 13, 13, 14, 14, 15, 11, 10, 11, 10, 10]"
401,1,"[24, 19, 19, 23, 24, 25, 23, 21, 20, 22, 23, 15]"
402,1,"[18, 18, 16, 18, 17, 17, 19, 21, 21, 20, 18, 14]"
403,1,"[26, 22, 24, 23, 26, 27, 28, 29, 29, 26, 22, 17]"
404,1,"[36, 34, 35, 34, 35, 35, 34, 34, 33, 34, 31, 23]"
405,1,"[39, 34, 34, 33, 24, 31, 32, 27, 22, 22, 19, 14]"
406,1,"[26, 31, 32, 32, 33, 34, 29, 30, 32, 31, 31, 17]"
407,1,"[34, 35, 37, 29, 23, 25, 23, 27, 22, 23, 22, 12]"
408,1,"[29, 28, 28, 24, 27, 26, 25, 15, 17, 26, 22, 11]"
409,1,"[33, 29, 33, 37, 37, 34, 15, 12, 14, 13, 13, 14]"
410,1,"[20, 22, 24, 19, 16, 18, 19, 18, 16, 15, 13, 10]"
411,1,"[14, 16, 19, 21, 20, 21, 21, 22, 19, 19, 21, 13]"
412,1,"[31, 29, 32, 34, 33, 31, 25, 23, 23, 21, 17, 13]"
413,1,"[31, 32, 30, 26, 32, 35, 33, 35, 30, 28, 19, 11]"
414,1,"[29, 28, 24, 19, 20, 26, 30, 30, 27, 30, 28, 12]"
415,1,"[32, 31, 25, 28, 32, 33, 26, 22, 21, 20, 14, 17]"
416,1,"[28, 28, 30, 27, 31, 28, 30, 29, 28, 23, 19, 11]"
417,1,"[39, 41, 40, 40, 48, 39, 31, 33, 29, 21, 14, 12]"
418,1,"[42, 41, 41, 35, 27, 31, 24, 22, 16, 11, 14, 10]"
419,1,"[35, 34, 30, 25, 25, 20, 16, 16, 18, 15, 15, 15]"
420,1,"[50, 41, 40, 47, 47, 43, 45, 38, 32, 35, 24, 11]"
421,1,"[38, 33, 36, 38, 38, 35, 36, 31, 26, 23, 25, 15]"
422,1,"[31, 35, 36, 37, 37, 37, 36, 37, 36, 28, 14, 12]"
423,1,"[32, 29, 31, 28, 28, 25, 20, 18, 16, 12, 15, 16]"
424,1,"[35, 27, 25, 28, 29, 27, 26, 26, 25, 25, 19, 10]"
425,1,"[39, 39, 39, 38, 38, 37, 38, 38, 36, 36, 24, 14]"
426,1,"[30, 33, 24, 22, 10, 14, 13, 17, 21, 13, 13, 11]"
427,1,"[39, 37, 38, 39, 37, 34, 34, 32, 29, 21, 15, 13]"
428,1,"[35, 35, 33, 29, 35, 35, 35, 30, 21, 17, 16, 11]"
429,1,"[45, 45, 45, 44, 37, 39, 39, 40, 35, 36, 28, 16]"
430,1,"[36, 37, 38, 35, 36, 34, 34, 31, 29, 23, 14, 12]"
431,1,"[29, 29, 35, 39, 32, 29, 23, 19, 14, 14, 14, 13]"
432,1,"[39, 33, 29, 24, 19, 15, 17, 22, 20, 19, 15, 13]"
433,1,"[36, 35, 33, 35, 33, 24, 14, 16, 14, 11, 13, 13]"
434,1,"[21, 13, 19, 24, 24, 20, 21, 26, 35, 39, 36, 17]"
435,1,"[36, 34, 30, 32, 29, 27, 27, 21, 14, 15, 15, 17]"
436,1,"[26, 29, 28, 22, 25, 27, 29, 28, 24, 20, 15, 14]"
437,1,"[30, 29, 25, 18, 18, 19, 15, 13, 16, 14, 16, 10]"
438,1,"[22, 21, 24, 19, 23, 28, 25, 24, 18, 16, 12, 18]"
439,1,"[29, 28, 25, 22, 29, 26, 27, 27, 22, 22, 18, 13]"
440,1,"[40, 41, 41, 40, 42, 41, 39, 39, 34, 31, 30, 17]"
441,1,"[31, 29, 29, 23, 25, 28, 18, 22, 14, 14, 13, 16]"
442,1,"[14, 16, 19, 23, 22, 14, 12, 14, 17, 15, 15, 10]"
443,1,"[26, 28, 26, 23, 28, 22, 21, 19, 15, 15, 18, 15]"
444,1,"[22, 20, 19, 17, 15, 20, 22, 17, 14, 16, 11, 10]"
445,1,"[24, 28, 23, 22, 25, 22, 24, 24, 23, 24, 19, 14]"
446,1,"[21, 23, 15, 16, 18, 15, 18, 21, 23, 18, 14, 16]"
447,1,"[23, 19, 22, 23, 22, 17, 21, 29, 25, 21, 25, 20]"
448,1,"[39, 36, 32, 29, 27, 27, 21, 13, 12, 11, 11, 13]"
449,1,"[34, 32, 34, 30, 16, 34, 32, 31, 32, 26, 26, 18]"
450,1,"[39, 39, 34, 34, 32, 27, 28, 30, 31, 28, 16, 12]"
451,1,"[25, 24, 20, 27, 29, 29, 25, 23, 22, 27, 22, 15]"
452,1,"[32, 31, 28, 16, 28, 29, 28, 28, 27, 25, 27, 24]"
453,1,"[33, 37, 35, 37, 37, 35, 28, 27, 29, 26, 23, 12]"
454,1,"[14, 17, 17, 17, 19, 20, 20, 18, 18, 18, 13, 11]"
455,1,"[28, 30, 31, 29, 23, 21, 26, 25, 24, 16, 12, 12]"
456,1,"[13, 14, 16, 16, 20, 18, 15, 30, 15, 13, 16, 11]"
457,1,"[17, 19, 16, 16, 19, 20, 20, 19, 17, 21, 17, 12]"
458,1,"[35, 26, 27, 24, 31, 30, 24, 20, 13, 18, 19, 17]"
459,1,"[18, 18, 23, 23, 24, 20, 28, 18, 20, 14, 16, 23]"
460,1,"[16, 15, 11, 13, 14, 14, 17, 26, 21, 25, 14, 12]"
461,1,"[17, 14, 10, 11, 11, 18, 20, 27, 26, 28, 25, 12]"
462,1,"[13, 12, 12, 15, 17, 17, 17, 17, 12, 24, 32, 17]"
463,1,"[23, 30, 30, 18, 22, 26, 24, 17, 12, 14, 15, 14]"
464,1,"[22, 20, 14, 15, 16, 13, 16, 18, 16, 11, 15, 12]"
465,1,"[31, 27, 27, 17, 23, 24, 23, 10, 12, 14, 15, 13]"
466,1,"[21, 22, 28, 28, 24, 20, 19, 15, 11, 12, 12, 11]"
467,1,"[28, 19, 19, 24, 19, 14, 13, 11, 11, 10, 11, 13]"
468,1,"[26, 22, 20, 16, 13, 11, 13, 16, 16, 17, 16, 12]"
469,1,"[16, 13, 18, 21, 24, 24, 21, 25, 22, 25, 25, 25]"
470,1,"[25, 24, 18, 12, 11, 13, 16, 27, 17, 14, 12, 10]"
471,1,"[17, 20, 30, 25, 26, 28, 18, 17, 19, 17, 13, 11]"
472,1,"[27, 28, 24, 15, 19, 21, 18, 22, 15, 15, 10, 14]"
473,1,"[13, 17, 30, 26, 23, 23, 20, 16, 17, 14, 16, 12]"
474,1,"[17, 21, 27, 24, 22, 28, 23, 19, 18, 14, 17, 14]"
475,1,"[26, 20, 29, 26, 21, 20, 28, 20, 17, 17, 19, 22]"
476,1,"[28, 29, 28, 21, 16, 18, 19, 18, 13, 16, 28, 22]"
477,1,"[16, 22, 24, 25, 25, 23, 18, 12, 15, 14, 18, 14]"
478,1,"[39, 32, 31, 34, 27, 19, 16, 20, 23, 19, 18, 15]"
479,1,"[12, 16, 21, 22, 18, 20, 14, 13, 11, 14, 15, 13]"
480,1,"[19, 16, 21, 21, 22, 20, 21, 17, 11, 18, 22, 14]"
481,1,"[28, 21, 16, 10, 12, 11, 10, 12, 20, 13, 12, 12]"
482,1,"[21, 19, 13, 14, 14, 14, 13, 13, 15, 13, 12, 10]"
483,1,"[13, 16, 15, 15, 11, 10, 16, 10, 12, 13, 15, 11]"
484,1,"[10, 12, 11, 10, 11, 11, 14, 15, 13, 12, 12, 15]"
485,1,"[27, 25, 21, 19, 20, 17, 17, 19, 17, 16, 15, 10]"
486,1,"[24, 18, 13, 13, 12, 15, 14, 13, 14, 18, 12, 10]"
487,1,"[16, 27, 30, 32, 28, 23, 19, 20, 20, 23, 22, 12]"
488,1,"[29, 32, 32, 26, 14, 14, 14, 11, 15, 10, 14, 15]"
489,1,"[26, 29, 32, 33, 28, 26, 24, 25, 25, 17, 11, 14]"
490,1,"[14, 10, 19, 19, 21, 17, 14, 14, 13, 14, 17, 11]"
491,1,"[12, 10, 22, 29, 30, 30, 30, 17, 17, 13, 14, 10]"
492,1,"[33, 35, 26, 26, 24, 17, 12, 12, 17, 24, 16, 16]"
493,1,"[16, 10, 21, 29, 31, 26, 29, 20, 25, 24, 20, 12]"
494,1,"[12, 16, 14, 12, 12, 14, 23, 21, 21, 24, 11, 11]"
495,1,"[18, 16, 17, 11, 12, 13, 12, 11, 15, 12, 13, 12]"
496,1,"[28, 24, 24, 28, 27, 20, 22, 18, 13, 11, 19, 20]"
497,1,"[23, 23, 18, 13, 20, 28, 27, 31, 31, 28, 23, 10]"
498,1,"[29, 25, 22, 26, 24, 26, 25, 26, 30, 17, 14, 15]"
499,1,"[31, 30, 26, 24, 27, 30, 21, 23, 18, 21, 15, 11]"
500,1,"[26, 22, 28, 26, 25, 24, 28, 24, 24, 18, 26, 22]"
501,1,"[34, 36, 35, 28, 31, 32, 33, 26, 27, 30, 27, 26]"
502,1,"[34, 30, 30, 25, 25, 29, 30, 22, 24, 28, 21, 12]"
503,1,"[30, 27, 25, 26, 29, 34, 26, 24, 28, 23, 18, 26]"
504,1,"[21, 16, 16, 10, 24, 24, 17, 17, 16, 16, 13, 10]"
505,1,"[37, 34, 33, 32, 33, 34, 33, 27, 21, 17, 15, 11]"
506,1,"[17, 29, 31, 23, 24, 27, 22, 14, 13, 11, 16, 16]"
507,1,"[28, 24, 20, 15, 24, 21, 22, 21, 23, 12, 13, 11]"
508,1,"[28, 34, 27, 28, 22, 18, 16, 14, 19, 13, 15, 14]"
509,1,"[22, 22, 22, 20, 20, 22, 20, 16, 21, 17, 15, 11]"
510,1,"[13, 13, 10, 20, 17, 13, 12, 22, 14, 12, 10, 12]"
511,1,"[15, 16, 25, 25, 16, 24, 23, 26, 27, 24, 13, 13]"
512,1,"[26, 26, 27, 28, 29, 24, 22, 21, 15, 13, 13, 11]"
513,1,"[25, 13, 15, 12, 11, 10, 11, 17, 23, 23, 26, 16]"
514,1,"[23, 18, 23, 19, 13, 10, 11, 11, 10, 10, 11, 14]"
515,1,"[33, 31, 28, 30, 23, 27, 26, 20, 17, 25, 33, 10]"
516,1,"[21, 22, 30, 28, 21, 23, 25, 25, 14, 12, 12, 11]"
517,1,"[28, 29, 26, 20, 27, 29, 33, 29, 26, 32, 27, 15]"
518,1,"[17, 16, 29, 26, 26, 31, 28, 28, 28, 30, 25, 10]"
519,1,"[19, 13, 17, 19, 18, 20, 24, 19, 15, 14, 14, 20]"
520,1,"[22, 24, 21, 12, 12, 18, 23, 23, 12, 10, 10, 13]"
521,1,"[12, 12, 12, 11, 12, 14, 12, 13, 23, 16, 16, 14]"
522,1,"[24, 18, 18, 23, 22, 22, 18, 16, 10, 12, 12, 11]"
523,1,"[25, 20, 17, 30, 27, 26, 27, 23, 19, 15, 14, 11]"
524,1,"[27, 25, 22, 26, 23, 19, 20, 21, 20, 29, 24, 10]"
525,1,"[28, 25, 14, 13, 13, 13, 13, 15, 15, 12, 12, 12]"
526,1,"[36, 36, 34, 35, 31, 33, 32, 33, 32, 31, 22, 13]"
527,1,"[33, 15, 10, 14, 14, 11, 13, 17, 18, 16, 11, 10]"
528,1,"[31, 25, 30, 16, 10, 10, 10, 10, 13, 15, 11, 11]"
529,1,"[15, 17, 16, 14, 21, 26, 28, 19, 29, 18, 13, 11]"
530,1,"[27, 20, 16, 15, 14, 11, 10, 11, 18, 13, 12, 13]"
531,1,"[16, 21, 26, 27, 24, 28, 33, 32, 27, 20, 16, 12]"
532,1,"[34, 31, 36, 33, 36, 36, 32, 32, 33, 32, 25, 19]"
533,1,"[35, 32, 30, 32, 21, 10, 11, 12, 21, 19, 23, 13]"
534,1,"[29, 28, 26, 27, 24, 34, 36, 31, 30, 26, 24, 21]"
535,1,"[30, 30, 30, 33, 34, 33, 34, 14, 16, 13, 10, 10]"
536,1,"[29, 32, 31, 31, 21, 14, 27, 23, 30, 21, 19, 11]"
537,1,"[33, 31, 30, 30, 29, 33, 32, 19, 15, 12, 12, 14]"
538,1,"[25, 25, 31, 27, 23, 18, 15, 25, 16, 25, 23, 18]"
539,1,"[29, 26, 25, 16, 12, 12, 18, 11, 12, 14, 21, 13]"
540,1,"[42, 36, 38, 35, 38, 40, 38, 34, 22, 10, 12, 10]"
541,1,"[12, 19, 21, 14, 13, 12, 13, 13, 10, 21, 25, 11]"
542,1,"[17, 21, 25, 30, 25, 25, 28, 34, 30, 30, 29, 12]"
543,1,"[34, 35, 35, 35, 35, 34, 35, 32, 31, 32, 31, 31]"
544,1,"[34, 35, 33, 31, 36, 35, 32, 33, 35, 35, 33, 24]"
545,1,"[32, 30, 33, 33, 28, 18, 32, 29, 33, 34, 31, 28]"
546,1,"[34, 36, 34, 35, 36, 33, 33, 32, 34, 27, 16, 10]"
547,1,"[32, 35, 34, 30, 28, 28, 27, 33, 27, 20, 16, 14]"
548,1,"[39, 36, 37, 36, 36, 32, 33, 32, 25, 17, 16, 14]"
549,1,"[32, 31, 32, 34, 34, 34, 34, 32, 26, 20, 15, 11]"
550,1,"[35, 35, 33, 34, 36, 34, 36, 36, 30, 25, 18, 13]"
551,1,"[32, 36, 33, 36, 34, 29, 24, 23, 24, 17, 12, 12]"
552,1,"[36, 34, 24, 26, 34, 34, 28, 29, 31, 21, 30, 20]"
553,1,"[33, 29, 26, 29, 26, 27, 20, 23, 19, 19, 17, 13]"
554,1,"[35, 36, 33, 35, 31, 34, 32, 28, 29, 27, 27, 20]"
555,1,"[35, 36, 34, 36, 37, 37, 29, 34, 29, 21, 15, 13]"
556,1,"[35, 33, 35, 36, 35, 29, 18, 15, 18, 18, 17, 21]"
557,1,"[35, 36, 35, 35, 32, 33, 29, 21, 20, 13, 14, 12]"
558,1,"[35, 35, 32, 36, 34, 33, 25, 19, 16, 19, 13, 15]"
559,1,"[35, 35, 37, 34, 34, 34, 30, 25, 18, 13, 13, 13]"
560,1,"[32, 26, 31, 33, 35, 33, 31, 11, 10, 14, 14, 10]"
561,1,"[26, 23, 23, 21, 23, 26, 26, 28, 23, 13, 13, 16]"
562,1,"[30, 32, 32, 29, 31, 28, 32, 31, 28, 27, 23, 23]"
563,1,"[28, 29, 26, 27, 30, 32, 27, 26, 24, 10, 15, 10]"
564,1,"[28, 21, 28, 28, 27, 30, 28, 18, 27, 25, 25, 14]"
565,1,"[30, 32, 30, 26, 28, 27, 22, 31, 30, 15, 14, 12]"
566,1,"[26, 28, 26, 23, 16, 24, 20, 15, 16, 24, 21, 13]"
567,1,"[26, 25, 23, 22, 24, 22, 18, 15, 20, 19, 20, 15]"
568,1,"[38, 35, 32, 37, 35, 35, 34, 33, 32, 29, 18, 12]"
569,1,"[43, 31, 40, 43, 43, 40, 37, 39, 35, 32, 32, 19]"
570,1,"[25, 31, 31, 31, 29, 29, 24, 26, 24, 19, 10, 11]"
571,1,"[33, 35, 32, 31, 32, 30, 26, 22, 24, 22, 26, 13]"
572,1,"[22, 23, 20, 21, 22, 26, 22, 24, 23, 17, 11, 10]"
573,1,"[31, 32, 31, 29, 28, 18, 14, 12, 10, 14, 16, 13]"
574,1,"[26, 26, 24, 24, 23, 17, 17, 11, 10, 10, 12, 12]"
575,1,"[30, 31, 30, 33, 32, 32, 32, 31, 38, 24, 12, 10]"
576,1,"[34, 35, 33, 32, 35, 31, 31, 31, 30, 29, 14, 10]"
577,1,"[30, 34, 34, 32, 34, 33, 31, 30, 32, 27, 19, 11]"
578,1,"[32, 30, 30, 31, 28, 27, 19, 25, 21, 16, 14, 15]"
579,1,"[20, 16, 20, 20, 24, 24, 25, 28, 29, 30, 18, 10]"
580,1,"[29, 29, 30, 29, 25, 25, 23, 29, 28, 32, 24, 11]"
581,1,"[36, 28, 29, 30, 30, 31, 27, 31, 23, 23, 24, 19]"
582,1,"[34, 33, 34, 33, 32, 32, 31, 31, 29, 27, 19, 12]"
583,1,"[20, 18, 17, 17, 19, 19, 18, 17, 22, 24, 19, 13]"
584,1,"[56, 62, 59, 58, 55, 51, 49, 46, 35, 17, 12, 10]"
585,1,"[64, 61, 64, 65, 60, 61, 60, 55, 50, 34, 11, 11]"
586,1,"[63, 63, 65, 66, 64, 63, 64, 55, 50, 39, 18, 12]"
587,1,"[64, 62, 69, 68, 64, 59, 56, 46, 31, 16, 11, 10]"
588,1,"[63, 63, 63, 64, 62, 63, 54, 47, 39, 24, 12, 10]"
589,1,"[60, 58, 64, 65, 64, 59, 66, 61, 56, 46, 32, 13]"
590,1,"[68, 68, 65, 59, 67, 62, 65, 62, 54, 44, 34, 17]"
591,1,"[67, 64, 69, 62, 63, 63, 60, 54, 45, 32, 14, 11]"
592,1,"[32, 34, 33, 28, 37, 41, 40, 40, 34, 31, 27, 15]"
593,1,"[62, 64, 68, 65, 69, 68, 66, 64, 56, 49, 35, 17]"
594,1,"[43, 40, 44, 41, 32, 27, 18, 13, 14, 12, 10, 12]"
595,1,"[62, 59, 65, 70, 64, 64, 64, 60, 56, 47, 36, 16]"
596,1,"[58, 66, 63, 65, 60, 62, 64, 60, 56, 45, 36, 18]"
597,1,"[63, 66, 61, 60, 69, 64, 66, 59, 55, 46, 32, 15]"
598,1,"[63, 61, 61, 65, 65, 68, 64, 60, 46, 40, 30, 12]"
599,1,"[64, 63, 63, 65, 61, 65, 64, 55, 55, 43, 36, 17]"
600,1,"[67, 66, 67, 65, 65, 62, 62, 56, 46, 37, 20, 10]"
601,1,"[60, 66, 67, 66, 66, 71, 67, 60, 51, 43, 34, 16]"
602,1,"[64, 64, 66, 66, 64, 61, 63, 63, 52, 44, 32, 14]"
603,1,"[66, 67, 64, 63, 63, 63, 61, 56, 46, 33, 16, 10]"
604,1,"[64, 65, 66, 63, 63, 63, 64, 55, 43, 35, 17, 10]"
605,1,"[65, 65, 63, 66, 69, 61, 60, 63, 56, 47, 36, 18]"
606,1,"[62, 66, 63, 63, 68, 63, 60, 57, 46, 36, 18, 10]"
607,1,"[42, 41, 40, 46, 41, 40, 39, 38, 38, 33, 23, 10]"
608,1,"[58, 57, 52, 51, 50, 49, 48, 47, 48, 46, 23, 12]"
609,1,"[61, 68, 63, 67, 69, 67, 67, 63, 52, 42, 27, 12]"
610,1,"[60, 65, 63, 66, 68, 67, 65, 65, 57, 43, 34, 16]"
611,1,"[64, 65, 60, 61, 64, 64, 63, 63, 56, 47, 39, 17]"
612,1,"[64, 62, 62, 59, 60, 63, 60, 55, 52, 44, 36, 16]"
613,1,"[65, 61, 65, 65, 61, 63, 58, 54, 46, 39, 21, 11]"
614,1,"[16, 16, 15, 16, 18, 18, 18, 20, 17, 15, 13, 13]"
615,1,"[16, 31, 25, 28, 24, 19, 21, 24, 20, 20, 19, 14]"
616,1,"[26, 33, 35, 34, 35, 26, 17, 16, 16, 12, 14, 12]"
617,1,"[35, 34, 33, 33, 33, 27, 24, 17, 15, 16, 12, 15]"
618,1,"[34, 35, 29, 25, 19, 17, 15, 17, 13, 11, 14, 11]"
619,1,"[16, 12, 13, 15, 18, 18, 18, 19, 19, 18, 16, 10]"
620,1,"[35, 36, 35, 24, 21, 20, 16, 15, 16, 13, 11, 12]"
621,1,"[18, 15, 16, 16, 18, 18, 14, 16, 13, 15, 16, 11]"
622,1,"[30, 27, 23, 21, 19, 27, 26, 19, 17, 19, 14, 12]"
623,1,"[25, 29, 26, 32, 26, 24, 21, 17, 14, 14, 11, 12]"
624,1,"[14, 15, 14, 15, 12, 12, 10, 10, 10, 13, 15, 12]"
625,1,"[31, 30, 32, 24, 22, 17, 17, 18, 18, 20, 16, 16]"
626,1,"[20, 15, 16, 14, 12, 10, 12, 10, 10, 12, 13, 10]"
627,1,"[19, 19, 20, 23, 23, 26, 20, 21, 15, 10, 12, 10]"
628,1,"[24, 21, 23, 18, 21, 30, 27, 23, 13, 14, 11, 10]"
629,1,"[35, 35, 33, 32, 29, 32, 31, 15, 11, 10, 14, 10]"
630,1,"[24, 18, 15, 15, 14, 12, 13, 14, 13, 16, 17, 14]"
631,1,"[21, 20, 26, 22, 23, 20, 18, 11, 11, 11, 11, 10]"
632,1,"[23, 19, 18, 17, 26, 24, 22, 23, 27, 23, 15, 10]"
633,1,"[36, 35, 35, 26, 31, 19, 23, 24, 21, 13, 15, 12]"
634,1,"[35, 34, 21, 17, 21, 32, 31, 25, 26, 29, 14, 13]"
635,1,"[11, 14, 16, 18, 16, 15, 14, 11, 11, 10, 13, 10]"
636,1,"[26, 34, 31, 31, 32, 29, 29, 27, 31, 25, 18, 10]"
637,1,"[25, 19, 18, 15, 15, 11, 19, 24, 23, 20, 16, 11]"
638,1,"[21, 19, 18, 14, 13, 15, 15, 14, 13, 15, 11, 11]"
639,1,"[14, 16, 20, 17, 18, 19, 27, 28, 27, 21, 13, 10]"
640,1,"[34, 33, 32, 29, 29, 22, 18, 13, 13, 12, 10, 10]"
641,1,"[32, 35, 30, 18, 15, 13, 13, 15, 12, 17, 13, 10]"
642,1,"[15, 14, 17, 19, 20, 19, 18, 18, 18, 12, 11, 11]"
643,1,"[14, 13, 20, 22, 16, 21, 17, 17, 17, 15, 13, 10]"
644,1,"[20, 22, 19, 12, 18, 20, 23, 13, 12, 14, 15, 17]"
645,1,"[17, 15, 17, 16, 14, 12, 12, 13, 15, 17, 17, 17]"
646,1,"[32, 33, 35, 37, 23, 18, 18, 18, 15, 13, 10, 10]"
647,1,"[11, 11, 11, 12, 13, 16, 19, 20, 22, 28, 20, 15]"
648,1,"[35, 38, 36, 37, 34, 36, 33, 34, 31, 17, 19, 15]"
649,1,"[16, 15, 18, 16, 15, 12, 14, 10, 13, 10, 11, 10]"
